n.id,numberOfConnectedEdges
"""DB12035""",858
"""DB12338""",1616
"""DB12236""",1341
"""DB06081""",1544
"""DB03145""",21
"""DB09117""",1624
"""DB08121""",25
"""DB01782""",4776
"""DB01000""",391
"""DB01126""",1557
"""DB08739""",2
"""DB13323""",2120
"""DB15465""",984
"""DB00656""",4332
"""DB13784""",1646
"""DB03158""",98
"""DB03740""",9370
"""DB06772""",2709
"""DB00152""",2043
"""DB06869""",2
"""DB00631""",3401
"""DB15453""",734
"""DB12857""",1
"""DB14012""",734
"""DB07272""",3
"""DB07629""",2
"""DB04899""",616
"""DB00736""",812
"""DB04838""",1535
"""DB00314""",1830
"""DB07128""",2
"""DB16421""",732
"""DB04695""",756
"""DB15157""",78
"""DB01401""",2795
"""DB03148""",148
"""DB08631""",2
"""DB06245""",150
"""DB00544""",19089
"""DB01042""",3668
"""DB14029""",1078
"""DB02541""",180
"""DB01890""",30
"""DB02141""",42
"""DB13736""",2
"""DB01575""",96
"""DB03629""",6
"""DB02707""",4
"""DB03330""",2
"""DB13724""",28
"""DB07117""",122
"""DB14754""",3282
"""DB14924""",2276
"""DB03971""",165
"""DB00875""",3211
"""DB15253""",1320
"""DB12141""",2158
"""DB12591""",5
"""DB00422""",4538
"""DB04249""",124
"""DB08786""",15
"""DB07539""",4
"""DB13280""",650
"""DB03367""",8
"""DB01927""",88
"""DB07172""",121
"""DB05679""",748
"""DB07359""",2
"""DB01275""",3752
"""DB01098""",4299
"""DB00453""",697
"""DB04781""",46
"""DB11074""",2
"""DB09128""",2985
"""DB04607""",2
"""DB08144""",24
"""DB07713""",451
"""DB03984""",2
"""DB03023""",4
"""DB12314""",137
"""DB04226""",7
"""DB08325""",373
"""DB01557""",3
"""DB01118""",6635
"""DB05424""",420
"""DB13571""",28
"""DB01942""",104206
"""DB02501""",4
"""DB01408""",1832
"""DB01366""",1690
"""DB03302""",154
"""DB07937""",61
"""DB09137""",1670
"""DB02170""",4
"""DB04265""",11343
"""DB15646""",696
"""DB13915""",76
"""DB00834""",6160
"""DB06207""",1454
"""DB12707""",13
"""DB15488""",12
"""DB06334""",804
"""DB12001""",1427
"""DB03407""",201
"""DB11189""",926
"""DB02899""",17
"""DB04379""",3
"""DB08236""",87
"""DB14674""",76
"""DB06827""",611
"""DB01997""",32
"""DB03161""",2
"""DB02896""",50
"""DB02346""",93
"""DB06408""",26
"""DB03313""",263
"""DB09046""",1607
"""DB01066""",1688
"""DB03250""",6
"""DB01817""",2
"""DB07973""",2
"""DB00289""",4012
"""DB02989""",4
"""DB13324""",1336
"""DB09297""",1303
"""DB00582""",5313
"""DB04559""",12
"""DB12436""",3
"""DB12967""",78
"""DB00861""",3658
"""DB03520""",12
"""DB14546""",820
"""DB06748""",165
"""DB00469""",3316
"""DB07704""",40
"""DB07346""",107
"""DB06956""",417
"""DB07686""",6
"""DB06849""",401
"""DB06834""",2
"""DB01471""",130
"""DB04222""",198
"""DB09240""",1516
"""DB01740""",2
"""DB00211""",1837
"""DB03395""",49
"""DB02306""",167
"""DB07599""",115
"""DB03808""",24
"""DB04627""",32
"""DB04196""",78
"""DB04798""",19
"""DB00382""",2172
"""DB03303""",12
"""DB00850""",2967
"""DB04301""",2
"""DB04501""",54
"""DB00918""",3671
"""DB02527""",13380
"""DB03660""",112
"""DB06876""",2
"""DB04320""",2
"""DB08185""",48
"""DB12964""",1
"""DB15091""",902
"""DB07006""",4
"""DB03602""",9
"""DB05829""",418
"""DB01635""",1
"""DB13534""",1332
"""DB16665""",76
"""DB07315""",6
"""DB02179""",229
"""DB07548""",2
"""DB11624""",16
"""DB13566""",18
"""DB08320""",1319
"""DB01606""",2040
"""DB08940""",2760
"""DB04434""",4
"""DB11093""",324
"""DB04189""",9
"""DB04491""",25
"""DB08519""",6
"""DB08774""",3
"""DB04594""",75
"""DB14695""",254
"""DB00218""",4124
"""DB09237""",2478
"""DB02399""",353
"""DB00303""",2268
"""DB01306""",1575
"""DB06305""",732
"""DB06862""",2
"""DB01109""",1824
"""DB08416""",47
"""DB11541""",1336
"""DB12335""",734
"""DB07127""",20
"""DB04581""",1301
"""DB07477""",507
"""DB08361""",3
"""DB07065""",2
"""DB08074""",5
"""DB08558""",76
"""DB03526""",3
"""DB06322""",732
"""DB04008""",95
"""DB04850""",127
"""DB00197""",5031
"""DB08004""",23
"""DB08003""",27
"""DB04260""",5
"""DB08788""",3
"""DB11474""",110
"""DB13277""",32
"""DB01700""",1703
"""DB04640""",249
"""DB02810""",144
"""DB12697""",80
"""DB01322""",1
"""DB07473""",197
"""DB12615""",1838
"""DB02095""",439
"""DB07857""",56
"""DB02459""",31
"""DB15777""",998
"""DB02073""",1933
"""DB07952""",158
"""DB08544""",6095
"""DB13917""",1338
"""DB07817""",10
"""DB01332""",1992
"""DB09330""",1975
"""DB00073""",1986
"""DB06607""",810
"""DB01105""",3949
"""DB07224""",18
"""DB08898""",30
"""DB15334""",1158
"""DB02917""",2
"""DB11185""",2
"""DB02182""",108
"""DB12820""",734
"""DB04137""",29043
"""DB03171""",1
"""DB13394""",24
"""DB14809""",732
"""DB07324""",2
"""DB13757""",2598
"""DB01278""",1410
"""DB02603""",3
"""DB04840""",2066
"""DB12410""",4
"""DB14777""",110
"""DB02308""",95
"""DB00621""",922
"""DB04131""",27
"""DB02614""",53
"""DB08373""",2
"""DB07700""",5
"""DB04588""",2
"""DB09130""",44
"""DB02723""",97
"""DB04534""",24
"""DB14544""",340
"""DB08286""",6
"""DB01357""",2525
"""DB01825""",996
"""DB01220""",1123
"""DB07010""",4
"""DB01363""",1768
"""DB01243""",237
"""DB07809""",2
"""DB11473""",582
"""DB02350""",14
"""DB03811""",191
"""DB11145""",1454
"""DB11680""",732
"""DB12815""",732
"""DB01629""",659
"""DB13540""",1736
"""DB01093""",113813
"""DB11095""",1276
"""DB00325""",3190
"""DB12690""",1
"""DB00971""",12
"""DB11133""",236
"""DB01804""",19
"""DB14919""",1322
"""DB13369""",1028
"""DB08168""",918
"""DB01156""",5762
"""DB02988""",9
"""DB03923""",9
"""DB00776""",2869
"""DB01951""",27
"""DB06650""",1401
"""DB03936""",230
"""DB02071""",18
"""DB07208""",2
"""DB07455""",4
"""DB03977""",286
"""DB08820""",2400
"""DB06936""",195
"""DB03251""",99
"""DB13928""",1196
"""DB02962""",401
"""DB13770""",1330
"""DB02893""",6962
"""DB07906""",2
"""DB09202""",1370
"""DB01045""",13001
"""DB12843""",726
"""DB02871""",13
"""DB08365""",2
"""DB08193""",4
"""DB01555""",2044
"""DB00534""",12
"""DB03771""",2
"""DB10949""",128
"""DB05916""",810
"""DB11658""",2
"""DB11606""",184
"""DB14509""",2952
"""DB00838""",270
"""DB04557""",19199
"""DB08516""",2
"""DB04371""",3
"""DB04531""",42
"""DB10583""",556
"""DB00586""",7326
"""DB07663""",9
"""DB04414""",9
"""DB07268""",12
"""DB14598""",2
"""DB11785""",2930
"""DB03958""",82
"""DB08261""",34
"""DB01737""",150
"""DB01741""",6
"""DB01044""",2462
"""DB08642""",2
"""DB02102""",64
"""DB07074""",2
"""DB08903""",1535
"""DB08008""",2
"""DB15559""",732
"""DB01491""",4
"""DB01920""",954
"""DB09142""",124
"""DB03400""",14
"""DB00826""",74
"""DB05057""",918
"""DB12713""",1600
"""DB08146""",4
"""DB03230""",22
"""DB07287""",61
"""DB13399""",1390
"""DB06663""",1621
"""DB13340""",4
"""DB02915""",6
"""DB04352""",130
"""DB08995""",916
"""DB03682""",2
"""DB06374""",712
"""DB00050""",419
"""DB12323""",52
"""DB12218""",698
"""DB00629""",5778
"""DB07763""",18
"""DB04886""",95
"""DB01565""",2017
"""DB12391""",654
"""DB00241""",2795
"""DB02410""",5
"""DB00952""",2265
"""DB01135""",3303
"""DB03484""",494
"""DB11805""",497
"""DB07997""",80
"""DB02560""",22
"""DB09508""",252
"""DB01468""",1
"""DB01670""",214
"""DB11859""",1644
"""DB08715""",3
"""DB00931""",696
"""DB09328""",58
"""DB03201""",8436
"""DB06517""",78
"""DB14685""",838
"""DB03133""",6
"""DB01486""",373
"""DB08615""",2
"""DB00976""",2585
"""DB09395""",1440
"""DB11932""",1770
"""DB04565""",25
"""DB03304""",150
"""DB06960""",437
"""DB08699""",418
"""DB07450""",19
"""DB06637""",3655
"""DB01031""",5
"""DB03253""",20
"""DB05409""",8
"""DB06192""",810
"""DB09263""",20
"""DB06550""",734
"""DB06608""",908
"""DB05128""",10
"""DB08029""",13
"""DB03791""",4
"""DB02702""",8
"""DB03667""",3
"""DB03319""",15
"""DB13910""",660
"""DB00785""",1256
"""DB09107""",1218
"""DB08549""",3
"""DB03203""",3961
"""DB01784""",19
"""DB05718""",16
"""DB13433""",316
"""DB08447""",14
"""DB03683""",2
"""DB04813""",169
"""DB00151""",8437
"""DB12789""",218
"""DB07759""",10
"""DB02922""",1
"""DB00297""",6267
"""DB04819""",16529
"""DB04951""",2832
"""DB13402""",1330
"""DB04090""",2
"""DB06273""",2734
"""DB06246""",78
"""DB11817""",2336
"""DB00765""",2388
"""DB10584""",556
"""DB08709""",18
"""DB08384""",27
"""DB00041""",2996
"""DB07783""",8
"""DB08887""",1047
"""DB03827""",164
"""DB07136""",26
"""DB09261""",670
"""DB13687""",1330
"""DB08458""",16
"""DB08322""",8
"""DB02061""",26026
"""DB02566""",58
"""DB11743""",24
"""DB05325""",556
"""DB11889""",1352
"""DB04368""",5
"""DB04445""",31876
"""DB07031""",18
"""DB11454""",208
"""DB04206""",6
"""DB04126""",18
"""DB12867""",1444
"""DB00063""",840
"""DB03425""",30
"""DB08932""",2591
"""DB13690""",1334
"""DB01053""",132801
"""DB05137""",912
"""DB16826""",1180
"""DB13584""",2256
"""DB02853""",3065
"""DB03574""",1
"""DB06512""",1920
"""DB11130""",3314
"""DB01215""",3196
"""DB03727""",9
"""DB00432""",2533
"""DB01955""",458
"""DB13177""",34
"""DB02510""",78
"""DB01964""",3
"""DB03111""",17
"""DB07448""",28
"""DB14519""",8
"""DB08288""",20
"""DB04005""",1261
"""DB08043""",109
"""DB01194""",337
"""DB02266""",538
"""DB02699""",123
"""DB06467""",734
"""DB07562""",7
"""DB11746""",732
"""DB00104""",3573
"""DB04068""",226
"""DB01436""",1140
"""DB04437""",30
"""DB06887""",697
"""DB11890""",12
"""DB00054""",1948
"""DB07522""",71
"""DB01014""",11079
"""DB12395""",1355
"""DB09401""",1420
"""DB00300""",5070
"""DB08804""",530
"""DB12282""",3
"""DB07043""",4463
"""DB03687""",71
"""DB11090""",1738
"""DB08909""",2257
"""DB00407""",38595
"""DB02287""",97
"""DB04110""",12
"""DB11633""",2462
"""DB13662""",1330
"""DB02438""",18
"""DB02063""",2
"""DB05034""",1276
"""DB01903""",82
"""DB06719""",982
"""DB00922""",1616
"""DB12433""",1
"""DB01198""",2808
"""DB08259""",47
"""DB04367""",46
"""DB06506""",706
"""DB00973""",1805
"""DB04952""",110
"""DB02965""",2
"""DB06897""",214
"""DB13508""",2548
"""DB13225""",2690
"""DB06825""",984
"""DB06728""",4608
"""DB12405""",9
"""DB07033""",8
"""DB08137""",48
"""DB11716""",95
"""DB14010""",2492
"""DB01979""",608
"""DB03275""",22
"""DB07257""",2
"""DB14484""",50
"""DB03357""",214
"""DB14094""",2192
"""DB12805""",2
"""DB11910""",4
"""DB00735""",65
"""DB06796""",1454
"""DB12155""",1
"""DB12267""",1545
"""DB16261""",8
"""DB06880""",14
"""DB11328""",1454
"""DB08031""",58
"""DB02870""",66
"""DB00512""",2123
"""DB07306""",12
"""DB04760""",74
"""DB13270""",90
"""DB04389""",1
"""DB07710""",3
"""DB12100""",1574
"""DB14719""",1432
"""DB07583""",21
"""DB08740""",2
"""DB00645""",3210
"""DB13580""",224
"""DB03782""",9
"""DB01051""",1720
"""DB04080""",9
"""DB13501""",298
"""DB03981""",6
"""DB00870""",390
"""DB13779""",1256
"""DB09310""",186
"""DB04273""",4
"""DB13704""",110
"""DB07316""",1
"""DB00261""",2455
"""DB07003""",12
"""DB13068""",696
"""DB08218""",160
"""DB08399""",743
"""DB04194""",134
"""DB07047""",330
"""DB03311""",139
"""DB05039""",3131
"""DB05332""",21
"""DB00161""",4118
"""DB08895""",1695
"""DB12464""",1
"""DB02955""",154
"""DB07705""",304
"""DB11383""",628
"""DB14910""",28
"""DB08506""",30
"""DB06218""",2293
"""DB03007""",139
"""DB02466""",2
"""DB07052""",279
"""DB12797""",812
"""DB01630""",74
"""DB03232""",5
"""DB02172""",25
"""DB00336""",327
"""DB02046""",10
"""DB06684""",2985
"""DB11782""",8
"""DB04970""",2
"""DB04376""",48
"""DB07167""",59
"""DB04049""",41
"""DB01213""",2088
"""DB03869""",19
"""DB03581""",25
"""DB07691""",3
"""DB08135""",15
"""DB12826""",734
"""DB00561""",1273
"""DB02051""",183
"""DB07702""",1569
"""DB11471""",344
"""DB16195""",732
"""DB07504""",6
"""DB07238""",39
"""DB03751""",35
"""DB04787""",35
"""DB04978""",4
"""DB09322""",128
"""DB02315""",4455
"""DB13925""",10
"""DB08672""",4
"""DB00699""",2009
"""DB13623""",1326
"""DB06811""",1806
"""DB01393""",1673
"""DB03041""",3303
"""DB05791""",209
"""DB00222""",2967
"""DB01329""",2405
"""DB02581""",13
"""DB06918""",95
"""DB05038""",15
"""DB02156""",19
"""DB00883""",1606
"""DB12774""",19
"""DB03369""",54
"""DB11651""",145
"""DB04465""",26026
"""DB06119""",2254
"""DB00454""",4533
"""DB08427""",5
"""DB09502""",1454
"""DB08741""",96
"""DB00170""",2904
"""DB08239""",30
"""DB12163""",2056
"""DB08397""",2
"""DB02213""",1
"""DB11771""",810
"""DB05075""",16
"""DB07638""",2
"""DB04123""",4
"""DB06737""",3112
"""DB00350""",1842
"""DB02076""",449
"""DB08591""",35
"""DB00239""",91
"""DB11998""",28
"""DB13631""",1256
"""DB12343""",382
"""DB00347""",3659
"""DB02787""",628
"""DB13592""",1214
"""DB07790""",4
"""DB13371""",2772
"""DB13616""",1276
"""DB12023""",734
"""DB14125""",1668
"""DB13514""",320
"""DB01995""",112
"""DB12381""",80
"""DB03380""",97
"""DB08486""",299
"""DB02525""",19
"""DB11945""",810
"""DB15861""",2994
"""DB08504""",2
"""DB13850""",1028
"""DB15899""",758
"""DB01790""",281
"""DB07923""",1453
"""DB01495""",1335
"""DB07907""",11
"""DB00472""",9928
"""DB09302""",737
"""DB05022""",130
"""DB07154""",2
"""DB07737""",13
"""DB14731""",76
"""DB13073""",734
"""DB04059""",55
"""DB03652""",3869
"""DB09329""",1686
"""DB12034""",734
"""DB07183""",2
"""DB00483""",2697
"""DB07355""",14
"""DB11273""",2096
"""DB00608""",14368
"""DB07027""",265
"""DB11991""",44
"""DB00167""",10520
"""DB14015""",2
"""DB00734""",6337
"""DB04477""",7
"""DB01648""",174
"""DB13597""",26
"""DB01077""",1136
"""DB12379""",78
"""DB04382""",2949
"""DB06921""",22
"""DB01511""",1645
"""DB01262""",6784
"""DB00136""",8993
"""DB00475""",1479
"""DB07903""",2
"""DB13374""",1456
"""DB11967""",1407
"""DB01807""",6
"""DB06236""",26
"""DB01249""",3985
"""DB03794""",13
"""DB08583""",14
"""DB00954""",663
"""DB01672""",354
"""DB06954""",23
"""DB03704""",517
"""DB01891""",241
"""DB01294""",876
"""DB08036""",49
"""DB07032""",3
"""DB13535""",732
"""DB03239""",3
"""DB00456""",2773
"""DB03062""",19
"""DB04073""",9
"""DB12625""",1294
"""DB04001""",247
"""DB13739""",382
"""DB00867""",2003
"""DB02774""",1566
"""DB06458""",1884
"""DB06769""",1879
"""DB07819""",6
"""DB00560""",2102
"""DB03510""",357
"""DB07056""",66
"""DB00953""",2709
"""DB06891""",41
"""DB09244""",3461
"""DB04108""",6
"""DB01652""",19
"""DB07460""",101
"""DB12248""",1338
"""DB14487""",122
"""DB09068""",3944
"""DB01459""",1246
"""DB00224""",3770
"""DB00741""",22116
"""DB08357""",66
"""DB06602""",734
"""DB02342""",867
"""DB07550""",2
"""DB04401""",177
"""DB09133""",1454
"""DB00294""",2575
"""DB02919""",4
"""DB09119""",2022
"""DB03105""",15
"""DB02549""",110
"""DB09033""",1327
"""DB13542""",1028
"""DB11957""",1358
"""DB02733""",292
"""DB13221""",1330
"""DB00673""",1693
"""DB07500""",65
"""DB03822""",70
"""DB03381""",468
"""DB07537""",5
"""DB06753""",1330
"""DB06907""",2
"""DB01785""",867
"""DB03586""",135
"""DB08095""",18
"""DB02274""",34
"""DB09272""",1662
"""DB05864""",33
"""DB06287""",5163
"""DB04461""",152
"""DB16405""",2
"""DB03789""",42
"""DB04116""",1894
"""DB00832""",1645
"""DB13211""",1256
"""DB13173""",1
"""DB04817""",3052
"""DB01384""",2501
"""DB04343""",1618
"""DB11811""",2
"""DB12966""",3
"""DB03387""",89
"""DB05144""",556
"""DB08813""",1716
"""DB02468""",1086
"""DB12292""",1
"""DB11098""",1750
"""DB03223""",158
"""DB01204""",4288
"""DB12056""",96
"""DB13689""",34
"""DB01677""",3124
"""DB07506""",37
"""DB01411""",633
"""DB03565""",5
"""DB07490""",5
"""DB00248""",3693
"""DB14652""",1622
"""DB02256""",5886
"""DB08551""",4
"""DB04645""",19
"""DB01035""",3731
"""DB05413""",2
"""DB03694""",1599
"""DB11487""",2328
"""DB01142""",6514
"""DB15089""",732
"""DB02938""",307
"""DB11375""",110
"""DB04909""",59
"""DB08933""",303
"""DB06763""",1338
"""DB06944""",8
"""DB03208""",382
"""DB00175""",3398
"""DB13223""",1740
"""DB08526""",2
"""DB02445""",28
"""DB15685""",1958
"""DB11135""",1430
"""DB05101""",734
"""DB12451""",3
"""DB02286""",1
"""DB00856""",69
"""DB10061""",600
"""DB07615""",2755
"""DB04661""",23
"""DB02835""",76
"""DB02090""",9
"""DB04711""",344
"""DB04926""",35
"""DB01595""",2093
"""DB08521""",7050
"""DB04858""",372
"""DB02776""",51
"""DB13092""",84
"""DB04045""",143
"""DB07975""",153
"""DB03233""",30
"""DB11801""",8
"""DB00662""",1622
"""DB11808""",26
"""DB02803""",3
"""DB11089""",782
"""DB13846""",18
"""DB14959""",732
"""DB00146""",5778
"""DB04456""",3588
"""DB12927""",2240
"""DB08460""",38
"""DB13403""",1426
"""DB07251""",15
"""DB03718""",26
"""DB06937""",2
"""DB03757""",95
"""DB03321""",624
"""DB00633""",7250
"""DB00171""",115480
"""DB00056""",1675
"""DB02680""",573
"""DB00413""",3928
"""DB01880""",3221
"""DB07507""",16
"""DB00231""",3059
"""DB00148""",6088
"""DB01241""",3611
"""DB03343""",349
"""DB09065""",2056
"""DB14449""",556
"""DB01610""",2296
"""DB09120""",13
"""DB03903""",53
"""DB00471""",1932
"""DB07326""",10
"""DB03340""",10
"""DB15444""",1248
"""DB04584""",25
"""DB03523""",900
"""DB01941""",141
"""DB01724""",39
"""DB00874""",333
"""DB09307""",2690
"""DB02703""",3149
"""DB08697""",2
"""DB11789""",354
"""DB07592""",7
"""DB01962""",1181
"""DB03187""",2
"""DB14027""",1196
"""DB07746""",2
"""DB04556""",20
"""DB11458""",110
"""DB01260""",469
"""DB14996""",1322
"""DB07489""",66
"""DB04338""",187
"""DB13432""",2772
"""DB11644""",338
"""DB14752""",296
"""DB09275""",306
"""DB02596""",209
"""DB02860""",167
"""DB11999""",83
"""DB11949""",3
"""DB07918""",95
"""DB03214""",19
"""DB02297""",9
"""DB06461""",140
"""DB03314""",42
"""DB07945""",33
"""DB12102""",732
"""DB12259""",80
"""DB04151""",153
"""DB07045""",33
"""DB04007""",6
"""DB00863""",3846
"""DB09208""",117
"""DB13418""",1082
"""DB04561""",105
"""DB03327""",116
"""DB02176""",1
"""DB06986""",287
"""DB08150""",62
"""DB12261""",732
"""DB05792""",15
"""DB08808""",4824
"""DB09298""",602
"""DB03798""",184
"""DB07603""",1
"""DB11077""",2
"""DB13692""",1468
"""DB08991""",2772
"""DB07429""",1
"""DB07459""",35
"""DB08318""",41
"""DB06717""",1180
"""DB01020""",2722
"""DB02976""",565
"""DB03093""",81
"""DB00521""",739
"""DB03939""",16
"""DB00724""",2551
"""DB01566""",1148
"""DB02228""",5041
"""DB03493""",1055
"""DB12482""",583
"""DB02607""",16
"""DB00327""",4051
"""DB04094""",2285
"""DB08476""",3
"""DB09123""",2516
"""DB06977""",12
"""DB03516""",520
"""DB05578""",838
"""DB06708""",1984
"""DB13328""",2064
"""DB04950""",78
"""DB05974""",78
"""DB00372""",2944
"""DB02788""",467
"""DB02947""",51
"""DB00549""",1298
"""DB02950""",12
"""DB00670""",1335
"""DB13113""",3
"""DB00358""",3775
